英文标准词	采用中文	译名状态	依据	定位	编辑说明
Tomb of the Eight / Tomb of Eight	八人之墓	暂定·官方待核	所给英文底稿	1003 B0060	八位创始大导师安息地，保留英文变体。
Apex Cronus Bastion	顶点克洛诺斯堡垒	暂定·官方待核	所给英文底稿	1003 B0062	泰坦轨道星堡，沿原稿。
Broadsword Station	阔剑空间站	暂定·官方待核	所给英文底稿	1003 B0064	灰骑士舰队总部。
House Steel	钢家族	暂定·官方待核	所给英文底稿	1004 B0034	火卫二骑士家族；沿原稿，官方待核。
Corvinium	科维纽姆	暂定·官方待核	所给英文底稿	1005 B0027	海卫一开采物，原译位置导致误认人名，保留材料音译。
Kallisarian Tristraen Desh	卡利萨里安·崔斯特伦·德什	暂定·官方待核	所给英文底稿	1005 B0027	禁军人物，原译沿用；具体头衔与人名构成待核，不拆分认证。
Ortag Theokon	奥尔塔格·西奥康	暂定·官方待核	所给英文底稿	1005 B0029	钢铁勇士人物，沿现稿。
Great Work (Laomedeia)	大工程	暂定·官方待核	所给英文底稿	1005 B0029	怀言者计划；一般项目称号，不与考尔等其他Great Work合并。
Grylor	格莱洛	暂定·官方待核	所给英文底稿	1005 B0035	海王星轨道殖民地。
Armour-Geddem	装甲格迪姆	暂定·官方待核	所给英文底稿	1006 B0002	欧克对阿玛吉多顿的称呼，沿现稿。
Eugenian	尤金尼亚	暂定·官方待核	所给英文底稿	1006 B0028	太阳领主指挥官人名，沿现稿。
St. Jowen’s Dock	圣约文船坞	暂定·官方待核	所给英文底稿	1006 B0055	星球名；不要改成某星球上的码头设施。
Fire Wastes	火之荒地	暂定·官方待核	所给英文底稿	1006 B0080	阿玛吉多顿北极陆地，沿现稿。
Deadlands (Armageddon)	死亡之地	暂定·官方待核	所给英文底稿	1006 B0080	阿玛吉多顿南极陆地，沿现稿；非世界分类。
Armageddon Secundus	阿玛吉多顿塞孔杜斯地区	暂定·官方待核	所给英文底稿	1006 B0084	沿827现稿，东部大陆区域。
APDS-6a Defender	APDS-6a防御者	暂定·官方待核	所给英文底稿	1006 B0120	奇美拉底盘的激光毁灭炮改装型，沿现稿。
Mordan Belt	摩丹带	暂定·官方待核	所给英文底稿	1007 B0026	资源丰富的小行星带，沿现稿。
Legio Invigilata	监戒军团	暂定·官方待核	所给英文底稿	1007 B0021	沃斯主星泰坦军团，沿现稿。
Svarteldari Sub-Sector	斯瓦特尔达里次星区	暂定·官方待核	所给英文底稿	1008 B0011	沿原译地名，统一层级。
Fire Breather (Fenris volcano)	喷火者	暂定·官方待核	所给英文底稿	1008 B0080	火山专名，原火焰呼吸修整为名词。
Thunder Mountain (Fenris)	雷霆山	暂定·官方待核	所给英文底稿	1008 B0082	原山脉改为单一山峰，按英文peak。
Bloodlice	血虱	暂定·官方待核	所给英文底稿	1008 B0100	原血冰误读。
Fathom Whales	寻鲸	暂定·官方待核	所给英文底稿	1008 B0105	沿原译；fathom测深单位，不认作官方名。
Baleen-spears	鲸须矛	暂定·官方待核	所给英文底稿	1008 B0136	当地猎捕杀人鲸的工具，纠正打捆的长矛。
Peak Render	裂峰兽	暂定·官方待核	所给英文底稿	1008 B0156	生物专名，原峰铸者词义错误；暂译。
Longhowl	长嚎	暂定·官方待核	所给英文底稿	1008 B0188	星语站专名，原龙嚎修正。
Valdrmani	瓦尔德曼尼	暂定·官方待核	所给英文底稿	1008 B0188	芬里斯卫星狼月，沿原稿。
Nightgangers	夜行者	暂定·官方待核	所给英文底稿	1008 B0078	芬里斯地下变异居民，沿原稿；不与其他Night人物混同。
Kaerls	卡尔斯	暂定·官方待核	所给英文底稿	1008 B0161	太空野狼战团仆役；编制名Fenrisian Kaerls另沿芬里斯近卫。
Fenrisian Kaerls	芬里斯近卫	暂定·官方待核	所给英文底稿	1008 B0163	太阳辅助军编制名，沿原稿。
Morkai’s Tooth (warhead)	莫凯之牙	暂定·官方待核	所给英文底稿	1009 B0035	摧毁米德加迪亚地核的特殊弹头，区别其他同词根物品。
Emperor’s Judgement (Nova Cannon)	帝皇审判	暂定·官方待核	所给英文底稿	1009 B0030	轨道防御新星炮名，沿原稿。
Ghost Stars	幽魂群星	暂定·官方待核	所给英文底稿	1010 B0060	第1016篇明确为Ghoul Stars食尸鬼群星别称；保留英文两种名称，不误分不同天区。
Corvus Sub-sector	乌鸦次星区	暂定·官方待核	所给英文底稿	1010 B0080	沿原译地名，统一次星区层级。
T’au (planet)	钛星	暂定·官方待核	所给英文底稿	1010 B0043	星球名，与T’au钛族物种／政体语境区分。
Watch Fortress Mortguard	莫特加德守望要塞	暂定·官方待核	所给英文底稿	1011 B0009	原蒙托加德音译调整，官方待核。
Agathon (Watch Master)	阿格顿	暂定·官方待核	所给英文底稿	1011 B0009	死亡守望守望堡主，沿原稿；不同于Coronis Agathon地名。
Jazad D’ontor	贾扎德·东托尔	暂定·官方待核	所给英文底稿	1011 B0009	异形审判庭人物，沿原稿并整理汉语标点。
Togoran Bloodreeks	托戈兰血恶	暂定·官方待核	所给英文底稿	1016 B0009	异形生物名称，沿原稿。
Bone Kingdom of Drazak	德拉扎克白骨王国	暂定·官方待核	所给英文底稿	1016 B0009	太空死灵势力，按Bone Kingdom译白骨王国。
Pale Wastings	苍白消耗	暂定·官方待核	所给英文底稿	1016 B0019	与447 Pale Wasting统一；事件名仍暂定。
Covenant of Ecale	埃卡莱契约	暂定·官方待核	所给英文底稿	1016 B0023	游侠战士与行商浪人所订契约。
Sia’hadn Ecale	希亚哈敦·埃卡莱	暂定·官方待核	所给英文底稿	1016 B0023	行商浪人家族人物，沿现稿。
Thirsis Subsector	瑟西斯次星区	暂定·官方待核	所给英文底稿	1016 B0038	边境区域，沿原译名并统一层级。
Lupercalia	卢佩卡利亚	暂定·官方待核	所给英文底稿	1018 B0021/B0080	摩洛首都，以Horus Lupercal得名；原牧狼神误指神祇。
House Devine	德维纳家族	暂定·官方待核	所给英文底稿	1018 B0013	沿793已定家族成员Devine姓氏词根；完整家族名暂定。
Ambrosius Radial	安布罗修斯放射区	暂定·官方待核	所给英文底稿	1018 B0045	农业地名，不擅推断核辐射。
Mausoleum Valorum	瓦洛伦陵墓	暂定·官方待核	所给英文底稿	1020 B0011	国教会对赛贝利的名称，沿原稿。
Iskavan the Hated	憎恨者伊斯卡万	暂定·官方待核	所给英文底稿	1020 B0013	补回英文人物绰号，暂定。
Arkio the Blessed	受祝者阿克约	暂定·官方待核	所给英文底稿	1020 B0013	沿原稿人物尊称。
Arceas Odinathus	阿西厄斯·奥狄纳图斯	暂定·官方待核	所给英文底稿	1023 B0021	极限战士连长，沿本稿。
nutrient slimes	营养黏质	暂定·官方待核	所给英文底稿	1022 B0041	培育作食物，不译奇幻史莱姆生物。
House Trainor	特雷纳家族	暂定·官方待核	所给英文底稿	1024 B0011	曼科拉骑士家族，沿现稿。
The Proud Eyrie	骄傲鹰巢	暂定·官方待核	所给英文底稿	1024 B0011	咆哮狮鹫要塞修道院，沿现稿。
Koloth Gorge Massacre	科洛斯峡谷大屠杀	暂定·官方待核	所给英文底稿	1026 B0013	沿现稿事件名。
Commander Brightsword	指挥官明剑	暂定·官方待核	所给英文底稿	1026 B0013	沿现稿称呼，非当前已核官译。
House Griffith	格里菲斯家族	暂定·官方待核	所给英文底稿	1027 B0013	骑士家族，沿现稿。
Bastion Armentes	阿尔门特斯堡垒	暂定·官方待核	所给英文底稿	1027 B0021	格里菲斯家族要塞。
Novokh Dynasty	诺沃赫王朝	暂定·官方待核	所给英文底稿	1027 B0018	沿原稿，与Charnovokh查诺沃赫王朝区分。
Mephrit Dynasty	墨菲利特王朝	暂定·官方待核	所给英文底稿	1028 B0015	沿原稿太空死灵王朝名。
Sotharan League	索萨兰联盟	暂定·官方待核	所给英文底稿	1029 B0017	沿原稿区域联盟名。
Space Station Aegida	神盾空间站	暂定·官方待核	所给英文底稿	1029 B0015	同450 Aegida堡垒修道院／796艾吉达平台；依450现稿用神盾，等待主审统一整合。
Hierophant Particular	特任圣职者	暂定·官方待核	所给英文底稿	1029 B0053	主持星球恢复工程的职衔；Particular不作人名音译。
Ix Trenth	伊克斯·特伦斯	暂定·官方待核	所给英文底稿	1029 B0053	考尔留下的星球改造负责人。
Triplex-Edic-0-1011	三重-艾迪克-0-1011	暂定·官方待核	所给英文底稿	1029 B0053	机械修会贤者名与编码，沿原稿。
Saphir Cluster	萨菲尔星群	暂定·官方待核	所给英文底稿	1029 B0042	沿原稿地名。
Cassios	卡西奥斯	暂定·官方待核	所给英文底稿	1029 B0042	帝皇之镰第五连连长，沿原稿。
Sergeant Remas	雷马斯军士	暂定·官方待核	所给英文底稿	1029 B0046	帝皇之镰战士，沿原稿。
Khry Vanak	赫里·瓦纳克	暂定·官方待核	所给英文底稿	1033 B0022	沿原稿；巢都名。
Choral City	圣歌城	暂定·官方待核	所给英文底稿	1033 B0027	沿原稿；伊斯塔万三号首都。
Inquisitor Agmar	审判官阿格玛	暂定·官方待核	所给英文底稿	1034 B0022	沿原稿；人物。
Octavius (Battle Barge)	屋大维号	暂定·官方待核	所给英文底稿	1034 B0022	沿原稿；战斗驳船。
Lomas	罗马斯	暂定·官方待核	所给英文底稿	1034 B0027	沿原稿；伊卡尔四号首都。
Sell Town	塞尔镇	暂定·官方待核	所给英文底稿	1037 B0045	原译失望镇无语义依据；巴尔二号地名。
Baalfora	巴尔弗拉	暂定·官方待核	所给英文底稿	1037 B0023	巴尔二号当地别名，沿原稿。
Ar'gakhol	阿尔’加霍尔	暂定·官方待核	所给英文底稿	1038 B0020	沿原稿恶魔名。
Meahor	米亚霍尔	暂定·官方待核	所给英文底稿	1038 B0020	沿原稿努凯里亚城市。
Temple of the Serpent Lodge	蛇之结社神庙	暂定·官方待核	所给英文底稿	1040 B0017	沿既定Serpent Lodge词根；不是蛇屋。
Ignea	伊格尼亚	暂定·官方待核	所给英文底稿	1039 B0099	地下洞穴地区；原火/火焰，统一居民名词根。
Igneans	伊格尼亚人	暂定·官方待核	所给英文底稿	1039 B0101	地区居民称呼，在庇护城市居民口中带贬义。
Pyre Desert	葬火沙漠	暂定·官方待核	所给英文底稿	1039 B0093	原柴堆沙漠；按pyre丧葬意涵修正，待核。
Pyre-Worm	葬火蠕虫	暂定·官方待核	所给英文底稿	1039 B0142	原柴堆蠕虫；食腐生物。
The Merchant Sprawl	商贸都会	暂定·官方待核	所给英文底稿	1039 B0062	克吕墨涅别称，原商人扩展误译sprawl。
Scorian Plain	灼热平原	暂定·官方待核	所给英文底稿	1039 B0087	沿原稿平原译名；原文同篇另有Scorian Plane拼写。
Chalice of Fire	火焰圣杯号	暂定·官方待核	所给英文底稿	1039 B0123	沿词根火焰圣杯，舰船语境加号。
Eye of Vulkan	沃坎之眼	暂定·官方待核	所给英文底稿	1039 B0123	沿原稿；轨道激光防御阵列。
Khessarghoth	凯萨戈斯	暂定·官方待核	所给英文底稿	1039 B0084	巨型火龙名，原译漏去。
Pyreum	派瑞姆	暂定·官方待核	所给英文底稿	1039 B0082	沿原稿；死火山内部葬仪洞窟。
Khanasan	卡纳桑	暂定·官方待核	所给英文底稿	1041 B0015	沿原稿，阿提拉唯一城市。
Ovigors	奥维戈尔	暂定·官方待核	所给英文底稿	1041 B0015	沿原稿，本土牲畜。
Katla Helvintr	卡特拉·赫尔文特	暂定·官方待核	所给英文底稿	1041 B0015	沿原稿，行商浪人。
Shambling Mamorphs	蹒跚马莫夫兽	暂定·官方待核	所给英文底稿	1042 B0040、0093	火山地区生物；原蹒跚变形者，不据词形断言变形能力。
Heretic-Ants	异端蚁	暂定·官方待核	所给英文底稿	1042 B0091	原异蚁；名称保留原文soles/souls双关校注。
Flying Swamp Mamba	飞沼曼巴蛇	暂定·官方待核	所给英文底稿	1042 B0098	原飞行沼泽树眼镜蛇；mamba为曼巴蛇。
Bas Infernia	地狱深处	暂定·官方待核	所给英文底稿	1042 B0034	沿原稿亚空间风暴专名，非独立地点状语。
Van Grothe's Rapidity	范·格罗特之迅捷	暂定·官方待核	所给英文底稿	1043 B0022	沿原稿；亚空间风暴，简称迅捷。
Soloman (Medusa V governor)	索洛曼	暂定·官方待核	所给英文底稿	1043 B0032	沿原稿；与Solomon星系区别。
Andreas (Deathwatch Librarian)	安德烈亚斯	暂定·官方待核	所给英文底稿	1043 B0034	沿原稿；死亡守望智库员。
Graf Harazahn	格拉夫·哈拉赞	暂定·官方待核	所给英文底稿	1043 B0036	沿原稿；沃斯特洛亚长子团领主元帅。
Hive Euyrales	欧律阿勒斯巢都	暂定·官方待核	所给英文底稿	1043 B0036	沿原稿。
Macavius Hive	马卡维乌斯巢都	暂定·官方待核	所给英文底稿	1043 B0032	沿原稿。
Aurus Subsector	奥鲁斯次星区	暂定·官方待核	所给英文底稿	1044 B0009	沿原名，统一次星区层级。
Omnissiah Igvita	欧姆尼赛亚活力	暂定·官方待核	所给英文底稿	1044 B0036	沿现稿名称；原文解释Life Blood of the Omnissiah，机构专名待核。
Hierophant Technis	技术圣职者	暂定·官方待核	所给英文底稿	1044 B0064	机械教职衔；不与同形泰伦Hierophant混同。
Sea of Reclamation	回收之海	暂定·官方待核	所给英文底稿	1044 B0070	原开垦之海；工业回收海域。
Prosperity (Ryza city)	繁荣城	暂定·官方待核	所给英文底稿	1044 B0056	沿现稿词根并补城市后缀。
Endeavour (Ryza city)	奋进城	暂定·官方待核	所给英文底稿	1044 B0068	沿现稿词根并补城市后缀。
Nemesis Wurm	复仇女神蠕虫	暂定·官方待核	所给英文底稿	1046 B0054	沿稿；计算机噬体专名，非武器或机甲。
Oruskh Dynasty	奥鲁斯赫王朝	暂定·官方待核	所给英文底稿	1046 B0052	沿837篇已定，区别Oruscar奥鲁斯卡王朝。
Elucidan Schism	埃卢西丹分裂	暂定·官方待核	所给英文底稿	1046 B0045	沿124、158篇已定译名，原稿阐释分裂。
Konor's Reach	康诺之境	暂定·官方待核	所给英文底稿	1048 B0033	原康诺河段，农业设施名，不无据认定河流。
Boreaus Agri-Sprawl	博瑞斯农业都会	暂定·官方待核	所给英文底稿	1048 B0026	原农业扩区，指大型农业生产城市。
Ice Station Hebra	赫布拉冰站	暂定·官方待核	所给英文底稿	1049 B0079	原希伯来冰站，按专名暂译。
Judd Clausel	贾德·克劳塞尔	暂定·官方待核	所给英文底稿	1048 B0036	沿原稿教士名。
Magna Macragge Civitas	宏伟马库拉格城邦	暂定·官方待核	所给英文底稿	1050 B0002	沿原稿首都名，简称马库拉格城。
Hall of Maxellus	马克塞卢斯大厅	暂定·官方待核	所给英文底稿	1053 B0017	沿1049较早原稿，统一马克塞勒斯变体。
Hera's Crown Mountains	赫拉皇冠山脉	暂定·官方待核	所给英文底稿	1051 B0002	沿专篇标题。
Temple of Correction	校正圣殿	暂定·官方待核	所给英文底稿	1057 B0002	沿原稿，位置与赫拉要塞关系有源文差异。
Gulf of Lycum	莱库姆湾	暂定·官方待核	所给英文底稿	1050 B0006	沿原稿地名。
First Landing (Iax city)	初降城	暂定·官方待核	所给英文底稿	1059 B0022	原首次登陆；地点为古老堡垒城市。
Gulgoth the Afflictor	折磨者古尔戈斯	暂定·官方待核	所给英文底稿	1060 B0027	沿现稿人物名。
Castra Mondus	卡斯特拉·蒙杜斯	暂定·官方待核	所给英文底稿	1061 B0027	统一本段蒙杜斯/蒙多斯异译。
Ultimus Prime (Calth city)	乌尔提穆斯主城	暂定·官方待核	所给英文底稿	1064 B0067	原终极至尊；城市别名Highside City高侧城。
Fort Excalibris	断钢堡	暂定·官方待核	所给英文底稿	1065 B0024	沿原稿守望要塞名。
Palatine (Chogoris ruler)	帕拉廷	暂定·官方待核	所给英文底稿	1068 B0027	沿原稿统治者称谓，区别修女会宫廷官职衔。
Khum Karta Mountains	库姆·卡尔塔山脉	暂定·官方待核	所给英文底稿	1068 B0052	沿原稿。
Tovg Ocean	托夫格洋	暂定·官方待核	所给英文底稿	1068 B0062	原译漏海洋类别。
Drugh	德鲁格	暂定·官方待核	所给英文底稿	1068 B0034	沿原稿，地下异形。
Nostraman Damnatii	诺斯特拉莫定罪者	暂定·官方待核	所给英文底稿	1069 B0028	沿原稿太阳辅助军单位名。
Ashkar Skraivok	阿什卡尔·斯卡莱沃克	暂定·官方待核	所给英文底稿	1069 B0044	沿原稿人物名。
Tempestus (Astral Knights Battle Barge)	暴风号	暂定·官方待核	所给英文底稿	1072 B0020	沿原稿舰名，区别风暴忠嗣军职衔与星域。
Artor Amhrad	阿尔托·阿姆拉德	暂定·官方待核	所给英文底稿	1072 B0022	沿原稿星界骑士战团长。
Rynnstar System	瑞恩星系	暂定·官方待核	所给英文底稿	1074 B0011	沿1073现稿，统一林恩变体。
The Undying (Damnos Necron Lord)	不死者	暂定·官方待核	所给英文底稿	1071 B0024	沿原稿领主名，不与其他同名角色合并。
Deimos Peninsula	迪莫斯半岛	暂定·官方待核	所给英文底稿	1075 B0022	行星地名，不译火卫二；按已定Deimos词根。
Rufus Aquila	鲁弗斯·阿奎拉	暂定·官方待核	所给英文底稿	1075 B0024	原译漏去的泰坦首席姓名。
Imperator-class Emperor Titan	帝皇级泰坦（Imperator型）	暂定·官方待核	所给英文底稿	1075 B0024	完整型号待核，源文下一段Imperial-class另列疑点。
Magos Paladius	帕拉迪乌斯贤者	暂定·官方待核	所给英文底稿	1075 B0026	沿原稿人物名。
Thur’Abis Plateau	瑟’阿比斯高原	暂定·官方待核	所给英文底稿	1075 B0044	沿原稿名称。
Castellum Incorruptus	不坏城堡	暂定·官方待核	所给英文底稿	1075 B0034、0048	血鸦据点，沿稿补回后文遗漏。
Aun’El Shi’Ores	奥’埃尔·希’奥尔	暂定·官方待核	所给英文底稿	1075 B0036	沿原稿钛族人物完整名。
Carceri Arcanum	奥秘监牢	暂定·官方待核	所给英文底稿	A1036-B0045	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Sepulchre of Heroes	英雄之墓	暂定·官方待核	所给英文底稿	A1036-B0047	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Bloodwise Mounts	血腥山	暂定·官方待核	所给英文底稿	A1036-B0049	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Chalice Mountains	圣杯山脉	暂定·官方待核	所给英文底稿	A1036-B0050	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Demitian Badlands	德米提安荒地	暂定·官方待核	所给英文底稿	A1036-B0052	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Ruberica	鲁布里卡	暂定·官方待核	所给英文底稿	A1036-B0055	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Verdis Elysia	碧绿乐土	暂定·官方待核	所给英文底稿	A1036-B0057	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Waste of Enod	埃诺德荒原	暂定·官方待核	所给英文底稿	A1036-B0058	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Trap-Clam	陷阱蚌	暂定·官方待核	所给英文底稿	A1037-B0035	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Catch Spider	捕捉蜘蛛	暂定·官方待核	所给英文底稿	A1037-B0036	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Thirstwater	渴水	暂定·官方待核	所给英文底稿	A1037-B0037	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Angel's Fall	天使之落	暂定·官方待核	所给英文底稿	A1037-B0039	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Angel's Leap	天使之跃	暂定·官方待核	所给英文底稿	A1037-B0041	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Kemrender	肯伦德	暂定·官方待核	所给英文底稿	A1037-B0042	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Mount Seraph	炽天使山	暂定·官方待核	所给英文底稿	A1037-B0043	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
The Great Salt Waste	大盐荒地	暂定·官方待核	所给英文底稿	A1037-B0046	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Flat Desert	平坦沙漠	暂定·官方待核	所给英文底稿	A1037-B0047	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
The Canyon Lands	峡谷之地	暂定·官方待核	所给英文底稿	A1037-B0048	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Wind River Canyon	风河峡谷	暂定·官方待核	所给英文底稿	A1037-B0049	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
The Ghost Lands	幽灵之地	暂定·官方待核	所给英文底稿	A1037-B0050	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Heavenwall Mountains	天堂之墙山脉	暂定·官方待核	所给英文底稿	A1037-B0051	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Cracked Lands	破裂之地	暂定·官方待核	所给英文底稿	A1037-B0052	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Mortis Radzone	死亡辐射区	暂定·官方待核	所给英文底稿	A1037-B0053	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
The Place of Challenge	挑战之地	暂定·官方待核	所给英文底稿	A1037-B0054	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
The Sanctuary Cities	庇护城市	暂定·官方待核	所给英文底稿	A1039-B0036	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Themis	忒弥斯	暂定·官方待核	所给英文底稿	A1039-B0045	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Epimethus	厄庇墨透斯	暂定·官方待核	所给英文底稿	A1039-B0049	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Aethonian	埃托尼安	暂定·官方待核	所给英文底稿	A1039-B0057	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Clymene	克吕墨涅	暂定·官方待核	所给英文底稿	A1039-B0061	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Skarokk	斯卡洛克	暂定·官方待核	所给英文底稿	A1039-B0071	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Scorian Plane	灼热平原	暂定·官方待核	所给英文底稿	A1039-B0087	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。 源文标题异写，另处Scorian Plain指同一平原。
Cindara Plateau	辛达拉高原	暂定·官方待核	所给英文底稿	A1039-B0090	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Acerbian Sea	阿塞尔比亚海	暂定·官方待核	所给英文底稿	A1039-B0096	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Arridian Plain	阿里迪亚平原	暂定·官方待核	所给英文底稿	A1039-B0102	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
T’harken Delta	提’哈肯三角洲	暂定·官方待核	所给英文底稿	A1039-B0105	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Themian Ash Ridges	忒弥斯火山灰脊	暂定·官方待核	所给英文底稿	A1039-B0108	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Dragonspire Ridge	龙尖岭	暂定·官方待核	所给英文底稿	A1039-B0111	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Serpent’s Fang	蛇牙	暂定·官方待核	所给英文底稿	A1039-B0114	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Gey’sarr Ocean	吉’萨洋	暂定·官方待核	所给英文底稿	A1039-B0117	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Dactylid	达克提利德	暂定·官方待核	所给英文底稿	A1039-B0127	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Drygnirr	德莱格尼尔	暂定·官方待核	所给英文底稿	A1039-B0129	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Golem (Nocturne creature)	魔像	暂定·官方待核	所给英文底稿	A1039-B0131	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。 限夜曲星生物，不能套同形单位或其他阵营实体。
Gorladon	戈拉顿	暂定·官方待核	所给英文底稿	A1039-B0133	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Gnorl-whales	格诺尔鲸	暂定·官方待核	所给英文底稿	A1039-B0135	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
