英文标准词	采用中文	译名状态	依据	定位	编辑说明
cwlwhl	奎尔威尔	暂定·官方待核	所给英文底稿与全书统一决定	965	沿现稿；原文读音kil-wil保留。
Mkvenner	马克文纳	暂定·官方待核	所给英文底稿与全书统一决定	965	沿现稿。
Bonin	博宁	暂定·官方待核	所给英文底稿与全书统一决定	965	沿现稿。
feth	费斯	暂定·官方待核	所给英文底稿与全书统一决定	965	咒骂词，源自树神名。
Chulan	丘兰	暂定·官方待核	所给英文底稿与全书统一决定	965	沿现稿；原文读音Koo-lun保留。
Betalis III	贝塔利斯三号	暂定·官方待核	所给英文底稿与全书统一决定	966	沿现稿。
Talis Munus	塔利斯使命	暂定·官方待核	所给英文底稿与全书统一决定	966	星区专名，暂沿现稿，具体译义待核。
Caerulus-Primaris	深蓝之首	暂定·官方待核	所给英文底稿与全书统一决定	966	次星区专名，暂沿现稿。
Omniel Crusade	奥姆尼尔远征	暂定·官方待核	所给英文底稿与全书统一决定	966	沿现稿。
Mymeara	迈耶拉	暂定·官方待核	所给英文底稿与全书统一决定	966	方舟世界，沿现稿。
Sky Raiders	天空突袭者	暂定·官方待核	所给英文底稿与全书统一决定	966	灵族海盗团，沿现稿。
Cytheris Sub-Sector	西瑟里斯次星区	暂定·官方待核	所给英文底稿与全书统一决定	967	Subsector统一次星区。
Donia Magna System	大多尼亚星系	暂定·官方待核	所给英文底稿与全书统一决定	967	沿现稿。
Brawla	斗殴者号	暂定·官方待核	所给英文底稿与全书统一决定	967	欧克舰船，沿现稿词根。
Nolis Rayne	诺利斯·雷恩	暂定·官方待核	所给英文底稿与全书统一决定	967	沿现稿。
Molinair	摩林纳尔	暂定·官方待核	所给英文底稿与全书统一决定	967	沿现稿。
Schola Macharia	马卡里亚学院	暂定·官方待核	所给英文底稿与全书统一决定	967	沿现稿。
Schola Momento Mori	铭记死亡学院	暂定·官方待核	所给英文底稿与全书统一决定	967	原纪念死亡学院。
Order of the Charred Veil	焦黑面纱修会	暂定·官方待核	所给英文底稿与全书统一决定	967	沿现稿。
Evaristus Helical	埃瓦里斯图斯·赫利卡尔	暂定·官方待核	所给英文底稿与全书统一决定	967	沿现稿。
Halo Zone	光环区	暂定·官方待核	所给英文底稿与全书统一决定	968	对照底稿语境沿现稿或按既定词根统一；未核官方，不推定同名对象。
Ultima Macharia	极限马卡里亚	暂定·官方待核	所给英文底稿与全书统一决定	969	对照底稿语境沿现稿或按既定词根统一；未核官方，不推定同名对象。
Great Column	巨柱	暂定·官方待核	所给英文底稿与全书统一决定	969	对照底稿语境沿现稿或按既定词根统一；未核官方，不推定同名对象。
Cthonia	科索尼亚	暂定·官方待核	所给英文底稿与全书统一决定	971	对照底稿语境沿现稿或按既定词根统一；未核官方，不推定同名对象。
Kornelius Dure	科内利乌斯·杜尔	暂定·官方待核	所给英文底稿与全书统一决定	971	对照底稿语境沿现稿或按既定词根统一；未核官方，不推定同名对象。
Lupercal Gate	卢佩卡尔之门	暂定·官方待核	所给英文底稿与全书统一决定	971	对照底稿语境沿现稿或按既定词根统一；未核官方，不推定同名对象。
Terminal Atlas	阿特拉斯航空站	暂定·官方待核	所给英文底稿与全书统一决定	971	对照底稿语境沿现稿或按既定词根统一；未核官方，不推定同名对象。
Titan Yards	泰坦工场	暂定·官方待核	所给英文底稿与全书统一决定	971	对照底稿语境沿现稿或按既定词根统一；未核官方，不推定同名对象。
Pharos Obscurus	朦胧灯塔	暂定·官方待核	所给英文底稿与全书统一决定	971	对照底稿语境沿现稿或按既定词根统一；未核官方，不推定同名对象。
Tyrant’s Den	暴君之巢	暂定·官方待核	所给英文底稿与全书统一决定	971	对照底稿语境沿现稿或按既定词根统一；未核官方，不推定同名对象。
Aanlok Chasm	阿诺克裂口	暂定·官方待核	所给英文底稿与全书统一决定	971	对照底稿语境沿现稿或按既定词根统一；未核官方，不推定同名对象。
Serpent’s Jaws	毒蛇之颚	暂定·官方待核	所给英文底稿与全书统一决定	971	对照底稿语境沿现稿或按既定词根统一；未核官方，不推定同名对象。
Manskinner	剥人皮者	暂定·官方待核	所给英文底稿与全书统一决定	972	对照底稿语境沿现稿或按既定词根统一；未核官方，不推定同名对象。
Rhanda	兰达	暂定·官方待核	所给英文底稿与全书统一决定	972	对照底稿语境沿现稿或按既定词根统一；未核官方，不推定同名对象。
Dolan Chirosius	多兰·奇罗修斯	暂定·官方待核	所给英文底稿与全书统一决定	972	对照底稿语境沿现稿或按既定词根统一；未核官方，不推定同名对象。
Mount Amalath	阿马拉特山	暂定·官方待核	所给英文底稿与全书统一决定	972	对照底稿语境沿现稿或按既定词根统一；未核官方，不推定同名对象。
Port Sanctus	圣港	暂定·官方待核	所给英文底稿与全书统一决定	973	对照底稿语境沿现稿或按既定词根统一；未核官方，不推定同名对象。
Chrysis	克里西斯	暂定·官方待核	所给英文底稿与全书统一决定	974	对照底稿语境沿现稿或按既定词根统一；未核官方，不推定同名对象。
Bastian Jeffers	巴斯蒂安·杰弗斯	暂定·官方待核	所给英文底稿与全书统一决定	974	对照底稿语境沿现稿或按既定词根统一；未核官方，不推定同名对象。
Eidolica	艾多利卡	暂定·官方待核	所给英文底稿与全书统一决定	975	对照底稿语境沿现稿或按既定词根统一；未核官方，不推定同名对象。
Rubicante Flux	鲁比坎特通量	暂定·官方待核	所给英文底稿与全书统一决定	975	对照底稿语境沿现稿或按既定词根统一；未核官方，不推定同名对象。
Abra Sector	阿布拉星区	暂定·官方待核	所给英文底稿与全书统一决定	975	对照底稿语境沿现稿或按既定词根统一；未核官方，不推定同名对象。
Alcazar Astra	星界城堡号	暂定·官方待核	所给英文底稿与全书统一决定	975	对照底稿语境沿现稿或按既定词根统一；未核官方，不推定同名对象。
Dantalion	但塔利恩	暂定·官方待核	所给英文底稿与全书统一决定	975	对照底稿语境沿现稿或按既定词根统一；未核官方，不推定同名对象。
Skitarii Provost Enforcers	护教军纠察执法者	暂定·官方待核	所给英文底稿与全书统一决定	976	对照底稿语境沿现稿或按既定词根统一；未核官方，不推定同名对象。
Yarant III	雅兰特三号	暂定·官方待核	所给英文底稿与全书统一决定	977	对照底稿语境沿现稿或按既定词根统一；未核官方，不推定同名对象。
Yarant IV	雅兰特四号	暂定·官方待核	所给英文底稿与全书统一决定	977	对照底稿语境沿现稿或按既定词根统一；未核官方，不推定同名对象。
Malagant Rifles	马拉甘特步枪团	暂定·官方待核	所给英文底稿与全书统一决定	977	对照底稿语境沿现稿或按既定词根统一；未核官方，不推定同名对象。
Timan	蒂曼	暂定·官方待核	所给英文底稿与全书统一决定	977	对照底稿语境沿现稿或按既定词根统一；未核官方，不推定同名对象。
Sekarra	塞卡拉	暂定·官方待核	所给英文底稿与全书统一决定	977	对照底稿语境沿现稿或按既定词根统一；未核官方，不推定同名对象。
Beta-Garmon Star Cluster	贝塔-伽蒙星群	暂定·官方待核	所给英文底稿与全书统一决定	978	对照底稿语境沿现稿或按既定词根统一；未核官方，不推定同名对象。
Khorlu	霍尔鲁	暂定·官方待核	所给英文底稿与全书统一决定	978	对照底稿语境沿现稿或按既定词根统一；未核官方，不推定同名对象。
Dark Sentry	黑暗哨兵	暂定·官方待核	所给英文底稿与全书统一决定	978	对照底稿语境沿现稿或按既定词根统一；未核官方，不推定同名对象。
Iridium	铱星	暂定·官方待核	所给英文底稿与全书统一决定	978	对照底稿语境沿现稿或按既定词根统一；未核官方，不推定同名对象。
147-Gamma Minoris-Garmon	147-小伽马-伽蒙	暂定·官方待核	所给英文底稿与全书统一决定	978	对照底稿语境沿现稿或按既定词根统一；未核官方，不推定同名对象。
Beta-Garmon IV	贝塔-伽蒙四号	暂定·官方待核	所给英文底稿与全书统一决定	979	对照底稿语境沿现稿或按既定词根统一；未核官方，不推定同名对象。
Piscean	皮斯凯恩族	暂定·官方待核	所给英文底稿与全书统一决定	980	本篇实体与语境暂定；沿既定词根，不作官方认证。
Araneus Continuity	蜘蛛连续体	暂定·官方待核	所给英文底稿与全书统一决定	980	本篇实体与语境暂定；沿既定词根，不作官方认证。
Araneus Prime	蜘蛛主星	暂定·官方待核	所给英文底稿与全书统一决定	980	本篇实体与语境暂定；沿既定词根，不作官方认证。
Imperial Fistmas	帝国之拳节	暂定·官方待核	所给英文底稿与全书统一决定	980	本篇实体与语境暂定；沿既定词根，不作官方认证。
House Delaque	德拉奎家族	暂定·官方待核	所给英文底稿与全书统一决定	980	本篇实体与语境暂定；沿既定词根，不作官方认证。
Hive Trazior	特拉齐尔巢都	暂定·官方待核	所给英文底稿与全书统一决定	980	本篇实体与语境暂定；沿既定词根，不作官方认证。
Hive Temenos	塔梅诺斯巢都	暂定·官方待核	所给英文底稿与全书统一决定	980	本篇实体与语境暂定；沿既定词根，不作官方认证。
Hive Primus	第一巢都	暂定·官方待核	所给英文底稿与全书统一决定	980	本篇实体与语境暂定；沿既定词根，不作官方认证。
Palanite Enforcers	帕拉尼特执法者	暂定·官方待核	所给英文底稿与全书统一决定	980	本篇实体与语境暂定；沿既定词根，不作官方认证。
Caryatid	卡里亚提德	暂定·官方待核	所给英文底稿与全书统一决定	980	本篇实体与语境暂定；沿既定词根，不作官方认证。
Scragging	割证	暂定·官方待核	所给英文底稿与全书统一决定	980	本篇实体与语境暂定；沿既定词根，不作官方认证。
Spear of Dorn	多恩之矛堡垒	暂定·官方待核	所给英文底稿与全书统一决定	980	本篇实体与语境暂定；沿既定词根，不作官方认证。
Eye of Selene	赛琳娜之眼	暂定·官方待核	所给英文底稿与全书统一决定	980	本篇实体与语境暂定；沿既定词根，不作官方认证。
The Ring (Necromunda)	环港	暂定·官方待核	所给英文底稿与全书统一决定	980	本篇实体与语境暂定；沿既定词根，不作官方认证。
Juggerata	朱格拉塔	暂定·官方待核	所给英文底稿与全书统一决定	980	本篇实体与语境暂定；沿既定词根，不作官方认证。
Gerontius Helmawr	杰罗提乌斯·赫尔玛沃	暂定·官方待核	所给英文底稿与全书统一决定	980	本篇实体与语境暂定；沿既定词根，不作官方认证。
Rogue Factoria	非法工坊	暂定·官方待核	所给英文底稿与全书统一决定	980	本篇实体与语境暂定；沿既定词根，不作官方认证。
Archwerks	大工厂	暂定·官方待核	所给英文底稿与全书统一决定	980	本篇实体与语境暂定；沿既定词根，不作官方认证。
Imperial Impostors	帝国冒名者	暂定·官方待核	所给英文底稿与全书统一决定	980	本篇实体与语境暂定；沿既定词根，不作官方认证。
Shift (Necromunda)	班次	暂定·官方待核	所给英文底稿与全书统一决定	980	本篇实体与语境暂定；沿既定词根，不作官方认证。
Great Horologium	大时钟	暂定·官方待核	所给英文底稿与全书统一决定	980	本篇实体与语境暂定；沿既定词根，不作官方认证。
Fury of Terra	泰拉之怒盾卫军团	暂定·官方待核	所给英文底稿与全书统一决定	981	完整具名部队暂定；Shield Host词根参考GW09/GW10第3页盾卫军团，Captain-General仍按既定禁军元帅。
Hel DeAniasie	赫尔·德阿尼亚西	暂定·官方待核	所给英文底稿与全书统一决定	982	人名沿现稿。
Carta Imperialis	帝国星图	暂定·官方待核	所给英文底稿与全书统一决定	982	记录星系的星图，非海上航图。
Alaxxes Nebula	阿拉克斯星云	暂定·官方待核	所给英文底稿与全书统一决定	983	沿已定561词根。
Oracle Maximus	至高神谕	暂定·官方待核	所给英文底稿与全书统一决定	984	太阳系星堡，原最大神谕；Maximus按称号意译。
Taon Aegis	陶恩之盾	暂定·官方待核	所给英文底稿与全书统一决定	984	太阳系星堡，原陶恩宙斯盾；Aegis为防护之盾而非专指宙斯。
Terran Praefects	泰拉总督团	暂定·官方待核	所给英文底稿与全书统一决定	984	卫队团名，原泰拉总督；区别行政官职。
Cytheron	西瑟隆	暂定·官方待核	所给英文底稿与全书统一决定	986	水星城市。
Cytheron Pattern Aegis	西瑟隆型防护系统	暂定·官方待核	所给英文底稿与全书统一决定	986	技术具体构型待核。
Decima-Caldus	德西玛-卡尔杜斯	暂定·官方待核	所给英文底稿与全书统一决定	986	轨道平台名，原第十热。
Litho-Gholem	岩石魔像	暂定·官方待核	所给英文底稿与全书统一决定	987	战争女巫所用作战单位；沿现稿。
Mehr Yasht	梅赫尔·亚什特战役	暂定·官方待核	所给英文底稿与全书统一决定	987	沿现稿战役名。
Arx Doctrine	阿克斯教条	暂定·官方待核	所给英文底稿与全书统一决定	988	核读本篇具体实体语境暂定；无官方对应，沿既定词根或纠正错义。
Dhul-Qarnayn	杜尔·卡尔奈恩	暂定·官方待核	所给英文底稿与全书统一决定	988	核读本篇具体实体语境暂定；无官方对应，沿既定词根或纠正错义。
Afrik	阿弗里克	暂定·官方待核	所给英文底稿与全书统一决定	988	核读本篇具体实体语境暂定；无官方对应，沿既定词根或纠正错义。
Adedeji	阿德德吉	暂定·官方待核	所给英文底稿与全书统一决定	988	核读本篇具体实体语境暂定；无官方对应，沿既定词根或纠正错义。
Xozer	泽斯尔	暂定·官方待核	所给英文底稿与全书统一决定	988	核读本篇具体实体语境暂定；无官方对应，沿既定词根或纠正错义。
Himalayic Shelf	喜马拉雅台地	暂定·官方待核	所给英文底稿与全书统一决定	988	核读本篇具体实体语境暂定；无官方对应，沿既定词根或纠正错义。
Ouslite	乌斯莱特	暂定·官方待核	所给英文底稿与全书统一决定	988	材料名沿本书已有暂定；本篇ouslite rock中文可称乌斯莱特岩。
Garden of Saints	圣人花园	暂定·官方待核	所给英文底稿与全书统一决定	988	核读本篇具体实体语境暂定；无官方对应，沿既定词根或纠正错义。
Librarium Terra	泰拉图书馆	暂定·官方待核	所给英文底稿与全书统一决定	988	核读本篇具体实体语境暂定；无官方对应，沿既定词根或纠正错义。
Wyvern’s Gate Spaceport	飞龙之门太空港	暂定·官方待核	所给英文底稿与全书统一决定	988	核读本篇具体实体语境暂定；无官方对应，沿既定词根或纠正错义。
Convent Prioris	首席修道院	暂定·官方待核	所给英文底稿与全书统一决定	988	核读本篇具体实体语境暂定；无官方对应，沿既定词根或纠正错义。
Via Ordinaria	普通道路	暂定·官方待核	所给英文底稿与全书统一决定	988	核读本篇具体实体语境暂定；无官方对应，沿既定词根或纠正错义。
Via Exclusiva	专用道路	暂定·官方待核	所给英文底稿与全书统一决定	988	核读本篇具体实体语境暂定；无官方对应，沿既定词根或纠正错义。
Via Prohibida	禁行道路	暂定·官方待核	所给英文底稿与全书统一决定	988	核读本篇具体实体语境暂定；无官方对应，沿既定词根或纠正错义。
Katanda Stalwarts	卡坦达固卫	暂定·官方待核	所给英文底稿与全书统一决定	988	核读本篇具体实体语境暂定；无官方对应，沿既定词根或纠正错义。
23rd Hajada Erthguard	第23哈吉达大地卫队	暂定·官方待核	所给英文底稿与全书统一决定	988	核读本篇具体实体语境暂定；无官方对应，沿既定词根或纠正错义。
Beta-Garmon II	贝塔-伽蒙二号	暂定·官方待核	所给英文底稿	A0970-B0013	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Conqueror's Due	征服者之权	暂定·官方待核	所给英文底稿	A0970-B0015	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Nikaea	尼凯亚	暂定·官方待核	所给英文底稿	A0970-B0026	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Saturn	土星	暂定·官方待核	所给英文底稿	A0970-B0030	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Tarrengast	塔伦加斯特	暂定·官方待核	所给英文底稿	A0970-B0032	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Srinagar	斯利那加	暂定·官方待核	所给英文底稿	A0970-B0035	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Vorlese	沃勒斯	暂定·官方待核	所给英文底稿	A0970-B0037	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Trail of Saint Evisser	圣艾维瑟之路	暂定·官方待核	所给英文底稿	A0970-B0040	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Armageddon Sector	阿玛吉多顿星区	暂定·官方待核	所给英文底稿	A0970-B0044	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Chonma Sector	天马星区	暂定·官方待核	所给英文底稿	A0970-B0046	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Cypra Segentus System	西普拉·塞根图斯星系	暂定·官方待核	所给英文底稿	A0970-B0047	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Fourth Quadrant	第四象限	暂定·官方待核	所给英文底稿	A0970-B0048	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Jopal System	乔帕尔星系	暂定·官方待核	所给英文底稿	A0970-B0049	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Necromunda System	涅克罗蒙达星系	暂定·官方待核	所给英文底稿	A0970-B0051	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Oddyssian System	奥德赛星系	暂定·官方待核	所给英文底稿	A0970-B0052	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Quintillus System	昆提卢斯星系	暂定·官方待核	所给英文底稿	A0970-B0053	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Sector Solar	太阳星区	暂定·官方待核	所给英文底稿	A0970-B0054	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Sol System	太阳系	暂定·官方待核	所给英文底稿	A0970-B0055	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Poison Coast	毒素海岸	暂定·官方待核	所给英文底稿	A0971-B0041	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Yedig Expanse	耶迪格大平原	暂定·官方待核	所给英文底稿	A0971-B0042	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Vorhek Mountains	沃尔赫克山脉	暂定·官方待核	所给英文底稿	A0971-B0043	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Zoeker Spire	佐克尖塔	暂定·官方待核	所给英文底稿	A0971-B0044	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Abrax Scourge	阿布拉克斯天灾	暂定·官方待核	所给英文底稿	A0971-B0047	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。 本条为科索尼亚帮派，不据英文同形合并其他战团／部队。
Black Grin	黑笑	暂定·官方待核	所给英文底稿	A0971-B0048	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。 本条为科索尼亚帮派，不据英文同形合并其他战团／部队。
Catulans	卡图兰	暂定·官方待核	所给英文底稿	A0971-B0049	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。 本条为科索尼亚帮派，不据英文同形合并其他战团／部队。
Deeprat Clan	深鼠氏族	暂定·官方待核	所给英文底稿	A0971-B0050	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。 本条为科索尼亚帮派，不据英文同形合并其他战团／部队。
Eyeless	无眼	暂定·官方待核	所给英文底稿	A0971-B0051	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。 本条为科索尼亚帮派，不据英文同形合并其他战团／部队。
Goredrinkers	饮血者	暂定·官方待核	所给英文底稿	A0971-B0052	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。 本条为科索尼亚帮派，不据英文同形合并其他战团／部队。
Helleboreae	铁筷子族	暂定·官方待核	所给英文底稿	A0971-B0053	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。 本条为科索尼亚帮派，不据英文同形合并其他战团／部队。
Iron Hunt	钢铁猎手	暂定·官方待核	所给英文底稿	A0971-B0054	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。 本条为科索尼亚帮派，不据英文同形合并其他战团／部队。
Iron Teeth	铁齿	暂定·官方待核	所给英文底稿	A0971-B0055	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。 本条为科索尼亚帮派，不据英文同形合并其他战团／部队。
Kraton Reapers	克拉顿收割者	暂定·官方待核	所给英文底稿	A0971-B0057	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。 本条为科索尼亚帮派，不据英文同形合并其他战团／部队。
Reivers	掠夺者	暂定·官方待核	所给英文底稿	A0971-B0058	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。 本条为科索尼亚帮派，不据英文同形合并其他战团／部队。
Rukal	鲁卡尔	暂定·官方待核	所给英文底稿	A0971-B0059	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。 本条为科索尼亚帮派，不据英文同形合并其他战团／部队。
Truth Keepers	真理守护者	暂定·官方待核	所给英文底稿	A0971-B0060	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。 本条为科索尼亚帮派，不据英文同形合并其他战团／部队。
Mynerva Cluster	迈内瓦集群	暂定·官方待核	所给英文底稿	A0980-B0092	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Hive Mynerva	迈内瓦巢都	暂定·官方待核	所给英文底稿	A0980-B0093	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Hive Prosperine	普罗斯培林巢都	暂定·官方待核	所给英文底稿	A0980-B0094	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Hive Alortis	阿洛提斯巢都	暂定·官方待核	所给英文底稿	A0980-B0095	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Hive Alpha-Prime	阿尔法一号巢都	暂定·官方待核	所给英文底稿	A0980-B0096	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Hive Aranthor	阿兰托尔巢都	暂定·官方待核	所给英文底稿	A0980-B0097	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Hive Bellium	贝利姆巢都	暂定·官方待核	所给英文底稿	A0980-B0098	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Hive Ceres	刻瑞斯巢都	暂定·官方待核	所给英文底稿	A0980-B0099	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Hive Cinus	奇努斯巢都	暂定·官方待核	所给英文底稿	A0980-B0100	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Hive Hindsk	辛德斯克巢都	暂定·官方待核	所给英文底稿	A0980-B0101	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Hive Janus	雅努斯巢都	暂定·官方待核	所给英文底稿	A0980-B0102	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Hive Meridian	子午线巢都	暂定·官方待核	所给英文底稿	A0980-B0103	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Hive Rothgol	罗斯戈尔巢都	暂定·官方待核	所给英文底稿	A0980-B0104	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Hive Thatos	萨托斯巢都	暂定·官方待核	所给英文底稿	A0980-B0105	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Hive Titania	泰坦妮娅巢都	暂定·官方待核	所给英文底稿	A0980-B0106	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Hive Uthos	乌索斯巢都	暂定·官方待核	所给英文底稿	A0980-B0107	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Hive Ulantia	乌兰蒂亚巢都	暂定·官方待核	所给英文底稿	A0980-B0108	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Hive Valkyria	瓦尔基利亚巢都	暂定·官方待核	所给英文底稿	A0980-B0109	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Prison Hive Zalktraa	扎尔克特拉监狱巢都	暂定·官方待核	所给英文底稿	A0980-B0110	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Skygelt Tower	天贡之塔	暂定·官方待核	所给英文底稿	A0980-B0111	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Hive Vosroth	沃斯罗斯巢都	暂定·官方待核	所给英文底稿	A0980-B0123	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
