英文标准词	采用中文	译名状态	依据	定位	编辑说明
Tormageddon	托玛格顿	暂定·官方待核	所给英文底稿与全书统一决定	70350	区别 Tarik Torgaddon；原托尔加登混淆。
Hall of Leng	伦格大厅	暂定·官方待核	所给英文底稿与全书统一决定	70354	按主审决定对 Leng 专名暂作音译，原稿寒冷大厅／冰冷大厅。未核官方中文。
Force Sword	灵能剑	暂定·官方待核	所给英文底稿与全书统一决定	70356	与 Power Sword 动力剑区分，沿已校同类武器体系。
Lord of the Flies (Daemon)	蝇王	暂定·官方待核	所给英文底稿与全书统一决定	70341	本段附体瓦伦的恶魔称号，沿原稿；不自动等同同称的其他存在。
Urizen	尤里曾	暂定·官方待核	所给英文底稿与全书统一决定	7044	科尔基斯语意为智者中最睿智者，沿原称。
Archpriest of the Primordial Truth	原初真理大祭司	暂定·官方待核	所给英文底稿与全书统一决定	7044	沿原稿称号。
Minister of Chaos Absolute	绝对混沌牧师	暂定·官方待核	所给英文底稿与全书统一决定	7044	沿原稿宗教称号；Minister 不等同 Chaplain 教士。
The Declined	衰落者	暂定·官方待核	所给英文底稿与全书统一决定	70410	沿原稿流放者部落名。
Fan Morgal	范·莫加尔	暂定·官方待核	所给英文底稿与全书统一决定	70410	沿原稿。
Covenant (Colchis)	圣约	暂定·官方待核	所给英文底稿与全书统一决定	70410	科尔基斯宗教组织；避免覆盖其他同名盟约。
The One (Colchis)	唯一真神	暂定·官方待核	所给英文底稿与全书统一决定	70410	珞珈早期信仰中统摄诸神的至一者，原译上帝改中性描述。
Axata	阿夏塔	暂定·官方待核	所给英文底稿与全书统一决定	70410	沿原稿。
Nairo	奈罗	暂定·官方待核	所给英文底稿与全书统一决定	70410	沿原稿。
Archpriest of the Godsworn	神誓大祭司	暂定·官方待核	所给英文底稿与全书统一决定	70414	沿原稿。
Bearer of the Word	怀言者	暂定·官方待核	所给英文底稿与全书统一决定	70414	个人称号，区别 Word Bearers 军团复数名。
Brotherhood of Lorgar	珞珈兄弟会	暂定·官方待核	所给英文底稿与全书统一决定	70416	沿原稿。
Schism Wars (Colchis)	分裂战争	暂定·官方待核	所给英文底稿与全书统一决定	70416	科尔基斯圣战，区别火星分裂。
Vharadesh	维拉德什	暂定·官方待核	所给英文底稿与全书统一决定	70416	沿原稿首都。
Gahevarla	加赫瓦拉	暂定·官方待核	所给英文底稿与全书统一决定	70416	沿原稿城市。
Master of the Faith	信仰之主	暂定·官方待核	所给英文底稿与全书统一决定	70432	沿原稿职衔。
First Chaplain	首席教士	暂定·官方待核	所给英文底稿与全书统一决定	70432	Chaplain 依官方词根教士；原第一牧师。
An’ggrath the Unbound	无束者安’格拉斯	暂定·官方待核	所给英文底稿与全书统一决定	70436	沿核心已定完整称号，原稿仅音译。
N’Kari	纳’卡里	暂定·官方待核	所给英文底稿与全书统一决定	70451	沿原稿。
Yssimae	伊西玛	暂定·官方待核	所给英文底稿与全书统一决定	70457	沿原稿。
Templum Inficio	污染圣殿	暂定·官方待核	所给英文底稿与全书统一决定	70462	沿原稿珞珈闭关场所。
The Book of the Epistles of Lorgar	珞珈书信集	暂定·官方待核	所给英文底稿与全书统一决定	70498	原珞珈使徒书信之书；epistles 书信，不等于 apostles 使徒。
The Illuminarum	启明之光	暂定·官方待核	所给英文底稿与全书统一决定	70493	沿原稿武器名。
The Armour of the Word	圣言之甲	暂定·官方待核	所给英文底稿与全书统一决定	70496	沿原稿护甲名。
Helm of Lorgar	珞珈之盔	暂定·官方待核	所给英文底稿与全书统一决定	70496	沿原稿。
The Black Cardinal	黑色枢机	暂定·官方待核	所给英文底稿与全书统一决定	7053	同一人物的不同专称，按主审决定沿原稿；一般 Cardinal 教会职衔译红衣主教。
The Dark Cardinal	黑暗枢机	暂定·官方待核	所给英文底稿与全书统一决定	7053	同一人物的不同专称，按主审决定沿原稿；一般 Cardinal 教会职衔译红衣主教。
Keeper of the Faith	信仰守护者	暂定·官方待核	所给英文底稿与全书统一决定	7053	区别 Master of the Faith 信仰之主。
Dark Heart of the Covenant	圣约的黑暗之心	暂定·官方待核	所给英文底稿与全书统一决定	70510	宗教团体，区别军团战团同词。
Dark Heart Chapter	黑暗之心战团	暂定·官方待核	所给英文底稿与全书统一决定	70514	沿原稿。
Heliosa	赫利俄萨	暂定·官方待核	所给英文底稿与全书统一决定	70516	世界名沿稿，区别主母 Heliosa-78。
Jepeth	杰佩斯	暂定·官方待核	所给英文底稿与全书统一决定	70524	沿原稿先知。
Tyrine	泰琳	暂定·官方待核	所给英文底稿与全书统一决定	70533	沿原稿世界。
Ela’Ashbel Ansgar	埃拉’阿什贝尔·安斯加尔	暂定·官方待核	所给英文底稿与全书统一决定	70533	沿原稿人名。
Ehveline	艾芙琳	暂定·官方待核	所给英文底稿与全书统一决定	70533	沿原稿，其化身为人物大先知。
Pyrus Reach Sector	派勒斯疆域星区	暂定·官方待核	所给英文底稿与全书统一决定	70533	原派勒斯河段星区，Reach 依星域语境译疆域。
Veritus Sub-Sector	维里图斯次星区	暂定·官方待核	所给英文底稿与全书统一决定	70535	依 Sub-Sector 统一行政层级。
Talledus System	塔勒都斯星系	暂定·官方待核	所给英文底稿与全书统一决定	70535	沿核心 Talledus War 塔勒都斯战争词根。
Tenebrus	特内布鲁斯	暂定·官方待核	所给英文底稿与全书统一决定	70535	沿原稿。
Terminus Consolaris	终焉抚慰	暂定·官方待核	所给英文底稿与全书统一决定	70538	沿原稿护甲专名。
Patriarch’s Claws	主教之爪	暂定·官方待核	所给英文底稿与全书统一决定	70538	沿原稿武器名，区别基因窃取者族长。
Digi-Flamer	微型火焰喷射器	暂定·官方待核	所给英文底稿与全书统一决定	70538	原数字火焰枪，按武器类型暂修。
Destiny’s Hand (Erebus)	命运之手	暂定·官方待核	所给英文底稿与全书统一决定	7064	人物自称，区别同名舰船命运之手号。
Apostle of the Unspeaking	无言使徒	暂定·官方待核	所给英文底稿与全书统一决定	70633	艾瑞巴斯伪装身份，沿原稿。
Traoris	特拉奥里斯	暂定·官方待核	所给英文底稿与全书统一决定	70631	沿核心 The Raid on Traoris 特拉奥里斯突袭。
Argel Tal	阿格尔·塔尔	暂定·官方待核	所给英文底稿与全书统一决定	707	沿核心定译，原本篇安格尔·塔尔。
Singh-Rukh	狮岩村	暂定·官方待核	所给英文底稿与全书统一决定	70710	沿原稿地名。
Turyon	图利恩	暂定·官方待核	所给英文底稿与全书统一决定	70710	沿原稿药剂师名。
Aquillon	阿奎隆	暂定·官方待核	所给英文底稿与全书统一决定	70712	沿原稿禁军人物名。
Orfeo’s Lament	奥尔菲的哀悼号	暂定·官方待核	所给英文底稿与全书统一决定	70716	沿原稿舰名；人名Orfeo及复合舰名分别保留现稿。
Raum	劳姆	暂定·官方待核	所给英文底稿与全书统一决定	70723	沿原稿恶魔名。
Dagotal	达戈塔尔	暂定·官方待核	所给英文底稿与全书统一决定	70723	沿原稿。
Vakrah Jal	奉献之铁战团	暂定·官方待核	所给英文底稿与全书统一决定	70727	第40篇给出本义，与Gal Vorbak受祝之子分开。
Corinthian	科林斯号	暂定·官方待核	所给英文底稿与全书统一决定	70727	统治者型帝皇级泰坦，沿原稿补号。
Deumos	德莫斯	暂定·官方待核	所给英文底稿与全书统一决定	70730	沿原稿。
Twin Swords of Red Iron	赤铁双剑	暂定·官方待核	所给英文底稿与全书统一决定	70730	沿原稿武器名。
Sythran	西思兰	暂定·官方待核	所给英文底稿与全书统一决定	70730	沿原稿。
Shahin-i Tarazu	猎鹰裁决	暂定·官方待核	所给英文底稿与全书统一决定	70730	沿原稿卫士之矛专名。
Iktinaetar	伊克蒂纳塔尔	暂定·官方待核	所给英文底稿与全书统一决定	70730	沿原稿哨戒之刃专名。
N’bel	恩’贝尔	暂定·官方待核	所给英文底稿与全书统一决定	70810	沿原稿沃坎养父。
Hesiod	赫西奥德	暂定·官方待核	所给英文底稿与全书统一决定	70810	沿原稿城镇。
Fire Drake (Nocturne creature)	火龙	暂定·官方待核	所给英文底稿与全书统一决定	70818	夜曲星生物，区别同名舰船火龙号。
Kharaatan	哈拉坦	暂定·官方待核	所给英文底稿与全书统一决定	70829	1546世界本地名。
Legio Ignis	伊格尼斯军团	暂定·官方待核	所给英文底稿与全书统一决定	70829	原稿遗漏，按拉丁专名暂作音译。
Seriph	赛丽弗	暂定·官方待核	所给英文底稿与全书统一决定	70829	沿原稿记述者名。
Dawnbringer	黎明使者	暂定·官方待核	所给英文底稿与全书统一决定	70833	沿原稿沃坎战锤。
Unbound Flame	无拘之火	暂定·官方待核	所给英文底稿与全书统一决定	70852	沿原稿静滞舱铭与复生意象。
Mount Deathfire	死火山	暂定·官方待核	所给英文底稿与全书统一决定	70852	地名，Mount 单一山体，原后句死火山脉。
Urdrakule	燃烧之手	暂定·官方待核	所给英文底稿与全书统一决定	70855	沿原稿沃坎雷霆锤专名。
Cult of the Gorgon	戈尔贡教派	暂定·官方待核	所给英文底稿与全书统一决定	70857	原梅杜森教误认对象；暂定。
Aragna Chain	阿拉贡纳星链	暂定·官方待核	所给英文底稿与全书统一决定	70857	沿原稿星链。
Caldera	卡尔德拉	暂定·官方待核	所给英文底稿与全书统一决定	70857	沿原稿世界名。
Calastar	卡拉斯塔	暂定·官方待核	所给英文底稿与全书统一决定	70859	沿原稿网道城市。
Aghalbor	阿高博尔	暂定·官方待核	所给英文底稿与全书统一决定	70859	沿原稿大不净者。
Doomtremor	末日震颤	暂定·官方待核	所给英文底稿与全书统一决定	A0708-B0086	同篇原译末日震撼与末日震颤不一，采用装备段名称。
Attack Moon	战斗月亮	暂定·官方待核	所给英文底稿与全书统一决定	A0708-B0082	沿本篇原译暂定，指欧克蛮人战争设施。
Alcazar Remembered	阿尔卡萨之念号	暂定·官方待核	所给英文底稿与全书统一决定	A0708-B0086	典范之拳战斗驳船，沿现稿。
Gorkogrod	搞哥庭院	暂定·官方待核	所给英文底稿与全书统一决定	A0708-B0086	乌兰诺首都，沿现稿。
temple-gargant	神殿加冈特	暂定·官方待核	所给英文底稿与全书统一决定	A0708-B0086	沿核心 Gargant 加冈特，指兼作神殿的巨型战争机器。
Wrought	锻造秘库	暂定·官方待核	所给英文底稿与全书统一决定	A0708-B0093	造物封存处，沿现稿。
Saturnine Pattern Terminator Armour	土星型终结者护甲	暂定·官方待核	所给英文底稿与全书统一决定	A0708-B0093	沿 Saturnine Armour 土星型护甲。
Saturnine Pattern Dreadnought Armour	土星型无畏装甲	暂定·官方待核	所给英文底稿与全书统一决定	A0708-B0093	依本篇所给源文保留独立设计名称。
Tome of Fire	火焰大典	暂定·官方待核	所给英文底稿与全书统一决定	A0708-B0098	沃坎著述，沿现稿。
Promethean Creed	普罗米修斯信条	暂定·官方待核	所给英文底稿与全书统一决定	A0708-B0098	完整信条名，区别泛称 Promethean 学派。
Circle of Fire	火焰之环	暂定·官方待核	所给英文底稿与全书统一决定	A0708-B0100	沃坎信仰中的生死循环，沿现稿。
The Furnace’s Heart	熔炉之心	暂定·官方待核	所给英文底稿与全书统一决定	A0708-B0103	等离子手枪，沿现稿。
Thunderhead	雷霆之首	暂定·官方待核	所给英文底稿与全书统一决定	A0708-B0103	战锤，沿现稿。
The Draken Scale	火龙之鳞	暂定·官方待核	所给英文底稿与全书统一决定	A0708-B0103	动力护甲，沿现稿。
Gauntlet of the Forge	铸炉臂铠	暂定·官方待核	所给英文底稿与全书统一决定	A0709-B0033	沿452及709现稿，708原译锻造之手归同物；官网英文形制确认 https://www.warhammer-community.com/en-gb/articles/h8ovonju/vulkan-hestan-forgefather-of-the-salamanders/ ，未获中文官译。
Kesare’s Mantle	科萨雷披风	暂定·官方待核	所给英文底稿与全书统一决定	A0708-B0103	九件造物之一，沿现稿。
Herculon Praetor	赫库隆·普雷托	暂定·官方待核	所给英文底稿与全书统一决定	A0709-B0016	暂按人名处理；原稿赫库隆总督疑将后半误判职衔，未获小说原文直接核证。
Vulkan’s Sigil	沃坎之印	暂定·官方待核	所给英文底稿与全书统一决定	A0709-B0016	原体遗物，沿现稿。
Tochran Crusade	托克兰远征	暂定·官方待核	所给英文底稿与全书统一决定	A0709-B0018	沿451及本篇。
Zero	零世界	暂定·官方待核	所给英文底稿与全书统一决定	A0709-B0022	行星专名沿现稿，区别普通数字。
Spear of Vulkan	沃坎之矛	暂定·官方待核	所给英文底稿与全书统一决定	A0709-B0029	原体遗物沿451与本篇。
Drakkis	德拉基斯	暂定·官方待核	所给英文底稿与全书统一决定	A0710-B0009	阿伽顿自制火焰手枪，沿现稿。
Scoria (planet)	熔渣星	暂定·官方待核	所给英文底稿与全书统一决定	A0711-B0004	沿本篇既有译名，区别人名 Anacharis Scoria。
Fire Angels (Scoria legend)	火焰天使	暂定·官方待核	所给英文底稿与全书统一决定	A0711-B0004	当地对古老火蜥蜴守护者的称呼，区别同名战团。
Lycaeus	利凯厄斯	暂定·官方待核	所给英文底稿与全书统一决定	A0712-B0010	拯救星旧名，沿现稿。
Nasturi Ephrenia	娜斯图里·艾芙蕾尼娅	暂定·官方待核	所给英文底稿与全书统一决定	A0712-B0014	发现原体的女奴，沿现稿。
The Deliverer (Corax)	解放者	暂定·官方待核	所给英文底稿与全书统一决定	A0712-B0014	当地对原体名字的释义，暂定；原译救世主。
Ravenspire	渡鸦尖塔	暂定·官方待核	所给英文底稿与全书统一决定	A0712-B0020	军团堡垒，沿现稿。
Battle of Gate 42	四十二号门之战	暂定·官方待核	所给英文底稿与全书统一决定	A0712-B0023	沿现稿专名。
Ravenlord	渡鸦领主	暂定·官方待核	所给英文底稿与全书统一决定	A0712-B0027	原体称号，沿现稿。
Marcus Valerius	马库斯·瓦莱里乌斯	暂定·官方待核	所给英文底稿与全书统一决定	A0712-B0034	圣兽大队指挥官，沿现稿。
Praefector	兵团长	暂定·官方待核	所给英文底稿与全书统一决定	A0712-B0034	帝国军官职，沿现稿。
Therion Cohort	圣兽大队	暂定·官方待核	所给英文底稿与全书统一决定	A0712-B0034	沿组织专名，本段同时说明为帝国军团级部队。
The Labyrinth (Primarch laboratory)	迷宫	暂定·官方待核	所给英文底稿与全书统一决定	A0712-B0036	帝皇实验室的防护系统，区别普通迷宫。
Nexin Orlandriaz	内克辛·奥兰德里亚兹	暂定·官方待核	所给英文底稿与全书统一决定	A0712-B0040	机械教基因士，沿现稿。
Unithrax	尤尼斯拉克斯	暂定·官方待核	所给英文底稿与全书统一决定	A0712-B0042	变节机械教贤者，沿现稿。
Ravendelve	鸦巢	暂定·官方待核	所给英文底稿与全书统一决定	A0712-B0044	沿现稿地点名。
Constanix II	康斯坦尼克斯二号	暂定·官方待核	所给英文底稿与全书统一决定	A0712-B0044	沿181战役名称词根，原本篇康斯坦尼斯二号。
Dexius System	德克修斯星系	暂定·官方待核	所给英文底稿与全书统一决定	A0712-B0046	沿现稿。
The Panoply of the Raven Lord	渡鸦领主全武装	暂定·官方待核	所给英文底稿与全书统一决定	A0712-B0060	原体装备组合，沿现稿。
The Sable Armour	阴暗之甲	暂定·官方待核	所给英文底稿与全书统一决定	A0712-B0060	动力护甲，沿现稿。
Korvidine Pinions	渡鸦翼羽	暂定·官方待核	所给英文底稿与全书统一决定	A0712-B0060	跳跃背包，沿现稿。
wraith-slip	幽灵滑行	暂定·官方待核	所给英文底稿与全书统一决定	A0712-B0064	科拉克斯能力，沿现稿。
Shadow-Slip	阴影滑行	暂定·官方待核	所给英文底稿与全书统一决定	A0712-B0064	同一能力异名，沿现稿。
Shadow-Walk	阴影行走	暂定·官方待核	所给英文底稿与全书统一决定	A0712-B0064	同一能力异名，沿现稿。
Tarkal Guild	塔卡尔行会	暂定·官方待核	所给英文底稿与全书统一决定	A0713-B0008	巢都帮派，沿现稿。
Diagothian Mountains	迪亚戈提山脉	暂定·官方待核	所给英文底稿与全书统一决定	A0713-B0008	沿现稿。
Alerin	阿勒林	暂定·官方待核	所给英文底稿与全书统一决定	A0713-B0011	连长，沿现稿。
Targus VIII	塔古斯八号	暂定·官方待核	所给英文底稿与全书统一决定	A0713-B0013	沿现稿。
Targus System	塔古斯星系	暂定·官方待核	所给英文底稿与全书统一决定	A0713-B0013	沿现稿。
Waaagh! Skullkrak	碎颅 Waaagh!	暂定·官方待核	所给英文底稿与全书统一决定	A0713-B0013	原稿碎颅与碎骨不一，沿首次碎颅；Waaagh! 为战争集结名称。
Quintus	昆图斯	暂定·官方待核	所给英文底稿与全书统一决定	A0713-B0022	独立世界名，区别其他 Quintus 编号星球。
Myen O’Res	迈恩·欧’雷斯	暂定·官方待核	所给英文底稿与全书统一决定	A0713-B0026	钛族使节，沿现稿。
Lurid IX	惊悚九号	暂定·官方待核	所给英文底稿与全书统一决定	A0713-B0026	沿现稿世界名。
Donara	多纳拉	暂定·官方待核	所给英文底稿与全书统一决定	A0713-B0031	星系，沿现稿。
Yakhee	雅基	暂定·官方待核	所给英文底稿与全书统一决定	A0713-B0031	星系，沿现稿。
Shrike’s Wing	伯劳之翼	暂定·官方待核	所给英文底稿与全书统一决定	A0713-B0031	沿现稿部队专名，非人物译名另改伯劳。
Battle of Xalladin	沙拉丁之战	暂定·官方待核	所给英文底稿与全书统一决定	A0713-B0035	沿现稿。
Brimstone Heart	硫磺之心	暂定·官方待核	所给英文底稿与全书统一决定	A0713-B0035	原边石之心误解 Brimstone；暂定。
Path of Ambush	伏击之路	暂定·官方待核	所给英文底稿与全书统一决定	A0713-B0038	与三重阴影之路对应。
Gelvia	盖尔维亚	暂定·官方待核	所给英文底稿与全书统一决定	A0713-B0040	世界名，沿现稿。
Strigneth System	斯特林格内斯星系	暂定·官方待核	所给英文底稿与全书统一决定	A0713-B0040	沿现稿。
Aescia II	埃西亚二号	暂定·官方待核	所给英文底稿与全书统一决定	A0713-B0040	世界名，沿现稿。
Blackout	黑断	暂定·官方待核	所给英文底稿与全书统一决定	A0713-B0047	爆矢手枪专名，暂沿现稿。
Blindhope	盲目希望星	暂定·官方待核	所给英文底稿与全书统一决定	A0713-B0052	行星名沿现稿。
Lent	伦特	暂定·官方待核	所给英文底稿与全书统一决定	A0713-B0052	政委名，沿现稿。
Axum	阿克苏姆	暂定·官方待核	所给英文底稿与全书统一决定	A0714-B0002	塔伦图斯城市，沿现稿。
Issam	伊萨姆	暂定·官方待核	所给英文底稿与全书统一决定	A0714-B0002	侦察军士，沿现稿。
Bloodborn	血裔	暂定·官方待核	所给英文底稿与全书统一决定	A0714-B0010	混沌军队名称，沿现稿。
Fortress of Hera	赫拉要塞	暂定·官方待核	所给英文底稿与全书统一决定	A0714-B0010	沿现稿。
Namira Suzaku	娜米拉·朱雀	暂定·官方待核	所给英文底稿与全书统一决定	A0714-B0016	审判官名，暂沿现稿中后名意译。
Black Basilica	黑色教堂号	暂定·官方待核	所给英文底稿与全书统一决定	A0714-B0018	指挥载具，沿现稿。
Cycerin	西瑟林	暂定·官方待核	所给英文底稿与全书统一决定	A0714-B0018	腐化任职者，沿现稿名。
Selenus	塞勒努斯	暂定·官方待核	所给英文底稿与全书统一决定	A0714-B0022	药剂师名，沿现稿。
Claws of Severax	塞维拉克斯之爪	暂定·官方待核	所给英文底稿与全书统一决定	A0714-B0032	历任战团长使用的闪电爪，沿现稿。
Blackwing Mantle	黑翼披风	暂定·官方待核	所给英文底稿与全书统一决定	A0714-B0032	圣物跳跃背包，沿现稿。
Servo-Automata	伺服自动机	暂定·官方待核	所给英文底稿与全书统一决定	A0714-B0029	沿核心第2篇既有定译；原本批伺服机兵回改。
info thralls	情报奴仆	暂定·官方待核	所给英文底稿与全书统一决定	A0714-B0029	情报网络成员类别，暂定。
Last Primarch	最终原体	暂定·官方待核	所给英文底稿与全书统一决定	A0715-B0004	沿现稿称号。
Lord of Serpents	蛇之主	暂定·官方待核	所给英文底稿与全书统一决定	A0715-B0004	沿现稿称号。
Kravin	克拉文	暂定·官方待核	所给英文底稿与全书统一决定	A0715-B0013	恶魔审判庭审判官，沿现稿。
Bar’Savor	巴尔’萨沃	暂定·官方待核	所给英文底稿与全书统一决定	A0715-B0017	双生原体据称相遇的世界，沿现稿。
Zharinam Plateau	扎里南高原	暂定·官方待核	所给英文底稿与全书统一决定	A0715-B0028	沿现稿；同段另名 Zhari Namco。
Zhari Namco Plateau	扎日-南木错高原	暂定·官方待核	所给英文底稿与全书统一决定	A0715-B0028	沿现稿，视作同地别称。
Pale Spear	苍白之矛	暂定·官方待核	所给英文底稿与全书统一决定	A0715-B0030	异形武器，沿现稿。
Akil Gukul	阿基尔·古库尔	暂定·官方待核	所给英文底稿与全书统一决定	A0715-B0032	连长，沿现稿。
Eitan	埃坦	暂定·官方待核	所给英文底稿与全书统一决定	A0715-B0032	连长，沿现稿。
Kel Silonius	凯尔·西罗尼乌斯	暂定·官方待核	所给英文底稿与全书统一决定	A0715-B0032	折磨大师，沿现稿人名。
Hydra Fortress Moon	九头蛇要塞卫星	暂定·官方待核	所给英文底稿与全书统一决定	A0715-B0059	冥王星轨道设施，沿现稿。
Sarrisanata	萨里萨纳塔	暂定·官方待核	所给英文底稿与全书统一决定	A0715-B0063	苍白之矛另名，沿现稿。
Storm’s Teeth	风暴之牙	暂定·官方待核	所给英文底稿与全书统一决定	A0715-B0063	多恩的链锯剑，沿现稿。
Danevra Sub-sector	达内夫拉次星区	暂定·官方待核	所给英文底稿与全书统一决定	A0715-B0074	按帝国行政层级修正分区。
